"quarter","host_id","host_n_listings_q","host_first_month_increment","host_increment_missing_n","host_increment_negative_n","host_inside_first_month_ltm","host_first_month_ltm_missing_n","host_scraped_ltm_count_unique_n","host_scraped_ltm_count","host_scraped_ltm_sum_unique_n","host_scraped_ltm_rating_sum","host_first_month_increment_match","host_first_month_increment_match_nonnegative","host_first_month_ltm_match","host_first_month_increment_match_rating_sum"
"Q323","107434423",22,3,0,0,22,0,1,33,1,143,FALSE,FALSE,FALSE,FALSE
"Q323","107462006",1,0,0,0,11,0,1,11,1,53,FALSE,FALSE,TRUE,FALSE
"Q323","107516522",1,1,0,0,15,0,1,46,1,225,FALSE,FALSE,FALSE,FALSE
"Q323","107548612",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q323","107649924",1,0,0,0,22,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","10767841",1,0,0,0,7,0,1,7,1,35,FALSE,FALSE,TRUE,FALSE
"Q323","10768801",1,0,0,0,6,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","107712101",2,9,0,0,25,0,1,24,1,119,FALSE,FALSE,FALSE,FALSE
"Q323","10777266",1,1,0,0,42,0,1,51,1,251,FALSE,FALSE,FALSE,FALSE
"Q323","10777921",1,3,0,0,32,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE
"Q323","10784441",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q323","10785187",1,3,0,0,20,0,1,21,1,100,FALSE,FALSE,FALSE,FALSE
"Q323","10786181",2,0,0,0,10,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","107933494",1,1,0,0,16,0,1,16,1,79,FALSE,FALSE,TRUE,FALSE
"Q323","107939984",1,1,0,0,7,0,1,7,1,35,FALSE,FALSE,TRUE,FALSE
"Q323","107952354",1,0,0,0,1,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","107978473",1,0,0,0,1,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","108055585",1,0,0,0,5,0,1,5,1,25,FALSE,FALSE,TRUE,FALSE
"Q323","108249932",3,13,0,0,90,0,1,32,1,151,FALSE,FALSE,FALSE,FALSE
"Q323","108272855",1,1,0,0,33,0,1,34,1,167,FALSE,FALSE,FALSE,FALSE
"Q323","10834152",1,0,0,0,11,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","10836962",1,0,0,0,2,0,1,2,1,10,FALSE,FALSE,TRUE,FALSE
"Q323","10839658",1,0,0,0,1,0,1,9,1,43,FALSE,FALSE,FALSE,FALSE
"Q323","108435759",1,4,0,0,56,0,1,57,1,284,FALSE,FALSE,FALSE,FALSE
"Q323","10856865",2,0,0,0,8,0,1,8,1,40,FALSE,FALSE,TRUE,FALSE
"Q323","108699045",2,2,0,0,12,0,1,13,1,63,FALSE,FALSE,FALSE,FALSE
"Q323","10909829",1,1,0,0,3,0,1,6,1,29,FALSE,FALSE,FALSE,FALSE
"Q323","10910171",1,5,0,0,64,0,1,145,1,702,FALSE,FALSE,FALSE,FALSE
"Q323","10915812",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q323","10916642",1,2,0,0,45,0,1,46,1,213,FALSE,FALSE,FALSE,FALSE
"Q323","10921790",1,0,0,0,3,0,1,3,1,15,FALSE,FALSE,TRUE,FALSE
"Q323","109442039",1,1,0,0,5,0,1,5,1,21,FALSE,FALSE,TRUE,FALSE
"Q323","109738",1,1,0,0,6,0,1,6,1,29,FALSE,FALSE,TRUE,FALSE
"Q323","10981050",1,4,0,0,40,0,1,39,1,189,FALSE,FALSE,FALSE,FALSE
"Q323","10987233",1,1,0,0,4,0,1,4,1,18,FALSE,FALSE,TRUE,FALSE
"Q323","109909474",1,0,0,0,49,0,1,60,1,296,FALSE,FALSE,FALSE,FALSE
"Q323","10992588",1,0,0,0,6,0,1,6,1,29,FALSE,FALSE,TRUE,FALSE
"Q323","110049608",1,3,0,0,38,0,1,40,1,196,FALSE,FALSE,FALSE,FALSE
"Q323","110062117",1,2,0,0,30,0,1,30,1,149,FALSE,FALSE,TRUE,FALSE
"Q323","110184707",1,1,0,0,5,0,1,5,1,25,FALSE,FALSE,TRUE,FALSE
"Q323","11021180",1,3,0,0,37,0,1,37,1,184,FALSE,FALSE,TRUE,FALSE
"Q323","1102291",1,3,0,0,32,0,1,32,1,157,FALSE,FALSE,TRUE,FALSE
"Q323","110321529",1,0,0,0,12,0,1,30,1,147,FALSE,FALSE,FALSE,FALSE
"Q323","110367811",1,2,0,0,27,0,1,27,1,132,FALSE,FALSE,TRUE,FALSE
"Q323","11057321",1,0,0,0,4,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","11063315",1,0,0,0,4,0,1,14,1,70,FALSE,FALSE,FALSE,FALSE
"Q323","1106731",1,0,0,0,8,0,1,9,1,45,FALSE,FALSE,FALSE,FALSE
"Q323","110708643",1,1,0,0,13,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","11071605",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q323","1107305",1,2,0,0,7,0,1,8,1,40,FALSE,FALSE,FALSE,FALSE
"Q323","11078770",1,1,0,0,24,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","11079691",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q323","1110208",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q323","11105949",1,0,0,0,4,0,1,4,1,20,FALSE,FALSE,TRUE,FALSE
"Q323","11123843",1,0,0,0,6,0,1,6,1,30,FALSE,FALSE,TRUE,FALSE
"Q323","111327104",1,4,0,0,18,0,1,18,1,88,FALSE,FALSE,TRUE,FALSE
"Q323","11134859",2,3,0,0,50,0,1,50,1,228,FALSE,FALSE,TRUE,FALSE
"Q323","1115218",1,0,0,0,1,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","1115260",1,2,0,0,9,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","111599325",1,3,0,0,9,0,1,8,1,38,FALSE,FALSE,FALSE,FALSE
"Q323","11175",1,0,0,0,1,0,1,1,1,4,FALSE,FALSE,TRUE,FALSE
"Q323","11176329",1,1,0,0,8,0,1,8,1,40,FALSE,FALSE,TRUE,FALSE
"Q323","11189753",4,3,0,0,24,0,1,26,1,130,FALSE,FALSE,FALSE,FALSE
"Q323","1119058",1,1,0,0,5,0,1,5,1,25,FALSE,FALSE,TRUE,FALSE
"Q323","1119209",1,1,0,0,2,0,1,2,1,10,FALSE,FALSE,TRUE,FALSE
"Q323","1121064",1,3,0,0,35,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","112165371",1,0,0,0,11,0,1,11,1,53,FALSE,FALSE,TRUE,FALSE
"Q323","112338663",1,0,0,0,16,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","11249746",1,1,0,0,5,0,1,5,1,25,FALSE,FALSE,TRUE,FALSE
"Q323","11268262",1,10,0,0,84,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","112771543",1,0,0,0,1,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","11280333",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q323","112814443",2,8,0,0,138,0,1,143,1,705,FALSE,FALSE,FALSE,FALSE
"Q323","112820798",1,4,0,0,49,0,1,49,1,244,FALSE,FALSE,TRUE,FALSE
"Q323","112843970",1,2,0,0,9,0,1,150,1,699,FALSE,FALSE,FALSE,FALSE
"Q323","112909067",2,1,0,0,8,0,1,10,1,50,FALSE,FALSE,FALSE,FALSE
"Q323","112932058",2,1,0,0,14,0,1,26,1,130,FALSE,FALSE,FALSE,FALSE
"Q323","112963302",1,1,0,0,8,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","11302433",1,0,0,0,3,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","1130454",1,0,0,0,3,0,1,3,1,15,FALSE,FALSE,TRUE,FALSE
"Q323","11305249",1,4,0,0,47,0,1,48,1,217,FALSE,FALSE,FALSE,FALSE
"Q323","113055692",1,0,0,0,4,0,1,4,1,17,FALSE,FALSE,TRUE,FALSE
"Q323","1131081",1,0,0,0,4,0,1,6,1,29,FALSE,FALSE,FALSE,FALSE
"Q323","113121666",1,2,0,0,6,0,1,7,1,35,FALSE,FALSE,FALSE,FALSE
"Q323","113260524",1,0,0,0,5,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","113471507",1,2,0,0,12,0,1,12,1,59,FALSE,FALSE,TRUE,FALSE
"Q323","113585636",1,2,0,0,34,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE
"Q323","11369454",2,10,0,0,128,0,1,126,1,616,FALSE,FALSE,FALSE,FALSE
"Q323","11371357",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q323","113723310",43,9,0,0,90,0,1,79,1,367,FALSE,FALSE,FALSE,FALSE
"Q323","113854049",1,3,0,0,47,0,1,55,1,234,FALSE,FALSE,FALSE,FALSE
"Q323","113924874",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q323","113927793",1,0,0,0,6,0,1,7,1,32,FALSE,FALSE,FALSE,FALSE
"Q323","114008316",1,1,0,0,5,0,1,21,1,99,FALSE,FALSE,FALSE,FALSE
"Q323","114128146",1,0,0,0,2,0,1,2,1,10,FALSE,FALSE,TRUE,FALSE
"Q323","114178652",2,2,0,0,8,0,1,40,1,199,FALSE,FALSE,FALSE,FALSE
"Q323","114216912",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q323","114238471",1,0,0,0,1,0,1,14,1,64,FALSE,FALSE,FALSE,FALSE
"Q323","1142835",1,0,0,0,9,0,1,9,1,43,FALSE,FALSE,TRUE,FALSE
"Q323","11454384",1,3,0,0,31,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","114736959",5,15,0,0,128,0,1,131,1,625,FALSE,FALSE,FALSE,FALSE
"Q323","11477369",1,0,0,0,3,0,1,3,1,13,FALSE,FALSE,TRUE,FALSE
"Q323","114851446",1,0,0,0,2,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","114894062",1,1,0,0,2,0,1,2,1,10,FALSE,FALSE,TRUE,FALSE
"Q323","1149419",1,1,0,0,4,0,1,8,1,39,FALSE,FALSE,FALSE,FALSE
"Q323","1149785",1,0,0,0,1,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","11501956",1,1,0,0,20,0,1,10,1,50,FALSE,FALSE,FALSE,FALSE
"Q323","115057851",2,3,0,0,87,0,1,88,1,424,FALSE,FALSE,FALSE,FALSE
"Q323","115084419",1,0,0,0,5,0,1,5,1,21,FALSE,FALSE,TRUE,FALSE
"Q323","115204320",1,0,0,0,2,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","115355850",1,3,0,0,33,0,1,34,1,167,FALSE,FALSE,FALSE,FALSE
"Q323","1153993",1,1,0,0,1,0,1,1,1,5,TRUE,TRUE,TRUE,FALSE
"Q323","11547083",1,1,0,0,7,0,1,7,1,31,FALSE,FALSE,TRUE,FALSE
"Q323","11549342",1,5,0,0,28,0,1,28,1,138,FALSE,FALSE,TRUE,FALSE
"Q323","115671542",1,0,0,0,4,0,1,0,1,0,TRUE,TRUE,FALSE,TRUE
"Q323","1157105",1,1,0,0,8,0,1,8,1,40,FALSE,FALSE,TRUE,FALSE
"Q323","11571496",1,4,0,0,33,0,1,33,1,158,FALSE,FALSE,TRUE,FALSE
"Q323","11573876",1,0,0,0,1,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","11577427",1,3,0,0,46,0,1,49,1,244,FALSE,FALSE,FALSE,FALSE
"Q323","11581619",1,3,0,0,51,0,1,52,1,250,FALSE,FALSE,FALSE,FALSE
"Q323","11583998",1,0,0,0,2,0,1,2,1,10,FALSE,FALSE,TRUE,FALSE
"Q323","116067987",2,0,0,0,5,0,1,5,1,24,FALSE,FALSE,TRUE,FALSE
"Q323","11628598",1,0,0,0,4,0,1,4,1,20,FALSE,FALSE,TRUE,FALSE
"Q323","1163318",2,0,0,0,31,0,1,3,1,15,FALSE,FALSE,FALSE,FALSE
"Q323","116365995",1,4,0,0,32,0,1,32,1,157,FALSE,FALSE,TRUE,FALSE
"Q323","11638358",1,1,0,0,8,0,1,10,1,46,FALSE,FALSE,FALSE,FALSE
"Q323","116396065",1,5,0,0,38,0,1,38,1,189,FALSE,FALSE,TRUE,FALSE
"Q323","116589400",1,8,0,0,94,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","116596381",1,1,0,0,31,0,1,36,1,170,FALSE,FALSE,FALSE,FALSE
"Q323","11670463",1,0,0,0,1,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","116914541",1,3,0,0,28,0,1,29,1,136,FALSE,FALSE,FALSE,FALSE
"Q323","116992515",1,4,0,0,25,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","116995217",1,6,0,0,58,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","11699652",1,2,0,0,25,0,1,47,1,228,FALSE,FALSE,FALSE,FALSE
"Q323","117035626",1,5,0,0,51,0,1,52,1,247,FALSE,FALSE,FALSE,FALSE
"Q323","1171812",1,2,0,0,14,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","117507630",1,1,0,0,19,0,1,20,1,93,FALSE,FALSE,FALSE,FALSE
"Q323","11753837",1,1,0,0,7,0,1,6,1,28,FALSE,FALSE,FALSE,FALSE
"Q323","117540494",1,1,0,0,4,0,1,4,1,20,FALSE,FALSE,TRUE,FALSE
"Q323","117633494",1,0,0,0,2,0,1,36,1,177,FALSE,FALSE,FALSE,FALSE
"Q323","117661879",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q323","11775328",1,1,0,0,2,0,1,2,1,10,FALSE,FALSE,TRUE,FALSE
"Q323","1177947",1,0,0,0,5,0,1,5,1,25,FALSE,FALSE,TRUE,FALSE
"Q323","117842223",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q323","11787695",1,3,0,0,31,0,1,31,1,146,FALSE,FALSE,TRUE,FALSE
"Q323","11792774",1,0,0,0,1,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","117932348",3,0,0,0,10,0,1,10,1,49,FALSE,FALSE,TRUE,FALSE
"Q323","11798551",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q323","118276455",1,1,0,0,4,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","118404940",1,3,0,0,18,0,1,18,1,88,FALSE,FALSE,TRUE,FALSE
"Q323","118506566",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q323","11855185",1,7,0,0,41,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","118619861",1,5,0,0,34,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","1186604",1,0,0,0,3,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","118770743",1,1,0,0,11,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","1187935",1,6,0,0,45,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","11898556",1,1,0,0,3,0,1,6,1,29,FALSE,FALSE,FALSE,FALSE
"Q323","11941241",1,0,0,0,13,0,1,13,1,62,FALSE,FALSE,TRUE,FALSE
"Q323","119441",1,0,0,0,5,0,1,5,1,25,FALSE,FALSE,TRUE,FALSE
"Q323","11946229",1,1,0,0,10,0,1,10,1,48,FALSE,FALSE,TRUE,FALSE
"Q323","11951664",1,3,0,0,8,0,1,9,1,45,FALSE,FALSE,FALSE,FALSE
"Q323","1195295",1,1,0,0,19,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","119548006",1,3,0,0,41,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","11968309",1,0,0,0,24,0,1,24,1,116,FALSE,FALSE,TRUE,FALSE
"Q323","1196848",1,0,0,0,5,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","119816199",1,0,0,0,5,0,1,6,1,17,FALSE,FALSE,FALSE,FALSE
"Q323","119826595",1,5,0,0,45,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","119926735",1,0,0,0,5,0,1,5,1,25,FALSE,FALSE,TRUE,FALSE
"Q323","12004780",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q323","120115594",1,0,0,0,3,0,1,3,1,14,FALSE,FALSE,TRUE,FALSE
"Q323","120745552",1,0,0,0,15,0,1,15,1,73,FALSE,FALSE,TRUE,FALSE
"Q323","120762452",18,1,0,0,28,0,1,34,1,158,FALSE,FALSE,FALSE,FALSE
"Q323","120810666",1,2,0,0,45,0,1,47,1,220,FALSE,FALSE,FALSE,FALSE
"Q323","120957439",1,0,0,0,2,0,1,2,1,10,FALSE,FALSE,TRUE,FALSE
"Q323","1209728",1,1,0,0,18,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","12104046",2,0,0,0,48,0,1,49,1,242,FALSE,FALSE,FALSE,FALSE
"Q323","121205642",1,0,0,0,2,0,1,3,1,15,FALSE,FALSE,FALSE,FALSE
"Q323","12126255",1,0,0,0,4,0,1,4,1,20,FALSE,FALSE,TRUE,FALSE
"Q323","121274",1,0,0,0,5,0,1,5,1,25,FALSE,FALSE,TRUE,FALSE
"Q323","12128527",1,3,0,0,25,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","12133063",1,2,0,0,12,0,1,12,1,59,FALSE,FALSE,TRUE,FALSE
"Q323","121399223",6,24,0,0,182,0,1,182,1,891,FALSE,FALSE,TRUE,FALSE
"Q323","121434641",1,3,0,0,22,0,1,23,1,114,FALSE,FALSE,FALSE,FALSE
"Q323","12145783",1,3,0,0,23,0,1,25,1,124,FALSE,FALSE,FALSE,FALSE
"Q323","12146974",1,5,0,0,50,0,1,63,1,314,FALSE,FALSE,FALSE,FALSE
"Q323","12150056",1,0,0,0,2,0,1,2,1,10,FALSE,FALSE,TRUE,FALSE
"Q323","121522137",1,0,0,0,1,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","12155032",1,3,0,0,26,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","121578156",1,5,0,0,42,0,1,42,1,210,FALSE,FALSE,TRUE,FALSE
"Q323","1215853",2,1,0,0,37,0,1,33,1,151,FALSE,FALSE,FALSE,FALSE
"Q323","1217241",1,6,0,0,58,0,1,57,1,284,FALSE,FALSE,FALSE,FALSE
"Q323","121842697",1,0,0,0,11,0,1,11,1,55,FALSE,FALSE,TRUE,FALSE
"Q323","121851703",4,1,0,0,12,0,1,9,1,45,FALSE,FALSE,FALSE,FALSE
"Q323","121927736",1,0,0,0,7,0,1,0,1,0,TRUE,TRUE,FALSE,TRUE
"Q323","122044489",1,3,0,0,18,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE
"Q323","122044895",1,1,0,0,4,0,1,16,1,74,FALSE,FALSE,FALSE,FALSE
"Q323","122094341",1,3,0,0,9,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","12211018",1,0,0,0,1,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","12213604",1,1,0,0,7,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","12246186",1,0,0,0,3,0,1,45,1,221,FALSE,FALSE,FALSE,FALSE
"Q323","12254381",1,0,0,0,3,0,1,3,1,15,FALSE,FALSE,TRUE,FALSE
"Q323","122562083",1,6,0,0,58,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE
"Q323","12261612",1,1,0,0,12,0,1,13,1,65,FALSE,FALSE,FALSE,FALSE
"Q323","12264492",1,0,0,0,7,0,1,8,1,35,FALSE,FALSE,FALSE,FALSE
"Q323","122679380",1,4,0,0,57,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","122708518",1,0,0,0,3,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","122726779",2,1,0,0,10,0,1,5,1,25,FALSE,FALSE,FALSE,FALSE
"Q323","122884945",1,4,0,0,45,0,1,46,1,230,FALSE,FALSE,FALSE,FALSE
"Q323","122908845",1,1,0,0,19,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","12294891",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q323","123048179",1,0,0,0,4,0,1,4,1,16,FALSE,FALSE,TRUE,FALSE
"Q323","123215557",1,1,0,0,16,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","123326238",1,3,0,0,7,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","12341802",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q323","123460654",1,2,0,0,26,0,1,22,1,99,FALSE,FALSE,FALSE,FALSE
"Q323","123518076",2,6,0,0,24,0,1,18,1,89,FALSE,FALSE,FALSE,FALSE
"Q323","1236070",1,1,0,0,5,0,1,6,1,27,FALSE,FALSE,FALSE,FALSE
"Q323","123634626",2,4,0,0,24,0,1,26,1,114,FALSE,FALSE,FALSE,FALSE
"Q323","12384385",1,1,0,0,1,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","12385603",1,0,0,0,1,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","12398671",1,2,0,0,5,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","12404650",1,0,0,0,2,0,1,2,1,10,FALSE,FALSE,TRUE,FALSE
"Q323","124279642",1,0,0,0,7,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","124580765",1,2,0,0,19,0,1,19,1,91,FALSE,FALSE,TRUE,FALSE
"Q323","12461078",1,2,0,0,25,0,1,25,1,124,FALSE,FALSE,TRUE,FALSE
"Q323","12462016",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q323","124702572",1,2,0,0,37,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","124733512",1,0,0,0,2,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","12484100",1,1,0,0,7,0,1,7,1,35,FALSE,FALSE,TRUE,FALSE
"Q323","12485770",3,0,0,0,7,0,1,10,1,34,FALSE,FALSE,FALSE,FALSE
"Q323","124919670",1,0,0,0,3,0,1,3,1,15,FALSE,FALSE,TRUE,FALSE
"Q323","12502207",1,0,0,0,2,0,1,4,1,20,FALSE,FALSE,FALSE,FALSE
"Q323","125231390",1,0,0,0,2,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","12528462",1,2,0,0,5,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","12533228",1,0,0,0,6,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","12539110",1,1,0,0,9,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE
"Q323","125508339",1,1,0,0,5,0,1,5,1,25,FALSE,FALSE,TRUE,FALSE
"Q323","12552130",1,0,0,0,3,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","125534010",1,0,0,0,12,0,1,12,1,53,FALSE,FALSE,TRUE,FALSE
"Q323","125545452",1,2,0,0,19,0,1,19,1,95,FALSE,FALSE,TRUE,FALSE
"Q323","125598078",1,1,0,0,6,0,1,6,1,30,FALSE,FALSE,TRUE,FALSE
"Q323","125627920",1,3,0,0,28,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","1256874",1,1,0,0,4,0,1,4,1,20,FALSE,FALSE,TRUE,FALSE
"Q323","12570191",1,2,0,0,13,0,1,31,1,154,FALSE,FALSE,FALSE,FALSE
"Q323","1257071",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q323","125828141",1,0,0,0,3,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","1260391",1,0,0,0,2,0,1,0,1,0,TRUE,TRUE,FALSE,TRUE
"Q323","12615927",1,0,0,0,5,0,1,5,1,25,FALSE,FALSE,TRUE,FALSE
"Q323","12619300",1,0,0,0,11,0,1,11,1,54,FALSE,FALSE,TRUE,FALSE
"Q323","12639098",2,5,0,0,65,0,1,14,1,65,FALSE,FALSE,FALSE,FALSE
"Q323","126413470",1,2,0,0,13,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","126451493",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q323","126466681",1,2,0,0,34,0,1,34,1,170,FALSE,FALSE,TRUE,FALSE
"Q323","126473908",1,1,0,0,8,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","126592760",1,1,0,0,3,0,1,3,1,15,FALSE,FALSE,TRUE,FALSE
"Q323","126627262",1,0,0,0,2,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","126646007",1,1,0,0,9,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","12674973",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q323","12699062",1,0,0,0,4,0,1,12,1,53,FALSE,FALSE,FALSE,FALSE
"Q323","1270026",1,1,0,0,3,0,1,18,1,87,FALSE,FALSE,FALSE,FALSE
"Q323","127227897",1,0,0,0,3,0,1,3,1,13,FALSE,FALSE,TRUE,FALSE
"Q323","127292",3,0,0,0,15,0,1,15,1,74,FALSE,FALSE,TRUE,FALSE
"Q323","1273081",1,0,0,0,6,0,1,6,1,30,FALSE,FALSE,TRUE,FALSE
"Q323","127341412",1,0,0,0,6,0,1,6,1,30,FALSE,FALSE,TRUE,FALSE
"Q323","127345864",2,4,0,0,40,0,1,40,1,191,FALSE,FALSE,TRUE,FALSE
"Q323","127375531",1,0,0,0,1,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","12743690",1,0,0,0,2,0,1,2,1,10,FALSE,FALSE,TRUE,FALSE
"Q323","12743691",1,2,0,0,15,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE
"Q323","12749467",4,0,0,0,7,0,1,4,1,20,FALSE,FALSE,FALSE,FALSE
"Q323","127667513",1,0,0,0,1,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q323","127836236",1,0,0,0,20,0,1,20,1,87,FALSE,FALSE,TRUE,FALSE
"Q323","127847762",1,5,0,0,62,0,1,201,1,984,FALSE,FALSE,FALSE,FALSE
"Q323","127910599",1,1,0,0,2,0,1,2,1,10,FALSE,FALSE,TRUE,FALSE
"Q323","12798614",1,2,0,0,4,0,1,5,1,24,FALSE,FALSE,FALSE,FALSE
"Q323","12802591",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q323","128046486",1,5,0,0,14,0,1,14,1,69,FALSE,FALSE,TRUE,FALSE
"Q323","1280731",1,3,0,0,27,0,1,27,1,109,FALSE,FALSE,TRUE,FALSE
"Q323","128194",1,0,0,0,4,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
