"quarter","host_id","host_n_listings_q","any_full","any_panel_b","any_panel_b_ex2","scraped_unique_n","scraped","inside_ex_ltm","inside_ex_missing_n","inside_first_ltm","inside_first_missing_n","inside_current_ltm","inside_current_missing_n","calc_host_listings","host_listings","host_total_listings","any_previous_scrape","diff_ex","diff_first","diff_current","abs_diff_ex","abs_diff_first","abs_diff_current","best_inside_snapshot","exact_ex","exact_first","exact_current","within1_ex","within2_ex","scraped_gt_ex","inside_gt_ex","observed_all_calc_listings","observed_lt_calc_listings","single_listing_host_q"
"Q224","96741258",1,TRUE,FALSE,FALSE,1,9,3,0,2,0,2,0,3,3,5,FALSE,6,7,7,6,7,7,"ex_quarter_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"Q224","9709235",1,TRUE,TRUE,FALSE,1,19,20,0,19,0,18,0,1,1,2,FALSE,-1,0,1,1,0,1,"first_month_ltm",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q224","97106009",1,TRUE,TRUE,FALSE,1,30,2,0,2,0,2,0,2,2,2,FALSE,28,28,28,28,28,28,"ex_quarter_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"Q224","97127885",2,TRUE,TRUE,FALSE,1,2,6,0,6,0,6,0,4,4,4,FALSE,-4,-4,-4,4,4,4,"ex_quarter_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"Q224","97148702",1,TRUE,FALSE,FALSE,1,29,30,0,28,0,25,0,1,1,1,FALSE,-1,1,4,1,1,4,"ex_quarter_ltm",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q224","9727058",1,TRUE,FALSE,FALSE,1,8,8,0,7,0,6,0,2,2,9,FALSE,0,1,2,0,1,2,"ex_quarter_ltm",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
"Q224","97402944",1,TRUE,TRUE,FALSE,1,1,1,0,1,0,1,0,1,1,2,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q224","9743617",4,TRUE,TRUE,FALSE,1,127,79,0,79,0,79,0,7,7,14,FALSE,48,48,48,48,48,48,"ex_quarter_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"Q224","975030",1,TRUE,TRUE,FALSE,1,12,14,0,11,0,9,0,1,1,4,FALSE,-2,1,3,2,1,3,"first_month_ltm",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q224","9750462",1,TRUE,FALSE,FALSE,1,11,11,0,11,0,12,0,1,1,7,FALSE,0,0,-1,0,0,1,"ex_quarter_ltm",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q224","9757948",1,TRUE,FALSE,FALSE,1,5,4,0,5,0,5,0,1,1,1,FALSE,1,0,0,1,0,0,"first_month_ltm",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q224","9777215",3,TRUE,FALSE,FALSE,1,14,13,0,14,0,14,0,3,3,10,FALSE,1,0,0,1,0,0,"first_month_ltm",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"Q224","9791461",1,TRUE,TRUE,FALSE,1,6,6,0,6,0,6,0,1,1,1,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q224","9856784",1,TRUE,FALSE,FALSE,1,15,18,0,15,0,13,0,1,1,1,FALSE,-3,0,2,3,0,2,"first_month_ltm",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q224","9864136",1,TRUE,TRUE,FALSE,1,3,2,0,2,0,1,0,18,18,41,FALSE,1,1,2,1,1,2,"ex_quarter_ltm",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"Q224","9878956",1,TRUE,TRUE,FALSE,1,106,5,0,4,0,4,0,1,5,7,FALSE,101,102,102,101,102,102,"ex_quarter_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q224","98828133",1,TRUE,FALSE,FALSE,1,1,1,0,1,0,1,0,1,1,1,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q224","9892520",1,TRUE,FALSE,FALSE,1,106,66,0,64,0,65,0,7,7,15,FALSE,40,42,41,40,42,41,"ex_quarter_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"Q224","9904977",1,TRUE,TRUE,FALSE,1,28,28,0,28,0,24,0,1,1,1,FALSE,0,0,4,0,0,4,"ex_quarter_ltm",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q224","99216670",1,TRUE,TRUE,FALSE,1,25,26,0,23,0,22,0,1,1,1,FALSE,-1,2,3,1,2,3,"ex_quarter_ltm",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q224","9941315",1,TRUE,TRUE,FALSE,1,2,2,0,2,0,2,0,1,1,2,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q224","9959323",1,TRUE,FALSE,FALSE,1,30,27,0,24,0,21,0,1,3,4,FALSE,3,6,9,3,6,9,"ex_quarter_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q224","9962257",1,TRUE,FALSE,FALSE,1,4,4,0,4,0,4,0,1,2,3,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q224","99634835",1,TRUE,FALSE,FALSE,1,5,4,0,5,0,4,0,1,1,1,FALSE,1,0,1,1,0,1,"first_month_ltm",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q224","99683151",2,TRUE,TRUE,FALSE,1,6,5,0,7,0,7,0,4,11,12,FALSE,1,-1,-1,1,1,1,"ex_quarter_ltm",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
"Q224","997540",1,TRUE,TRUE,FALSE,1,1,1,0,1,0,1,0,1,1,4,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q224","99941956",1,TRUE,FALSE,FALSE,1,23,11,0,12,0,12,0,2,2,2,FALSE,12,11,11,12,11,11,"first_month_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"Q224","9995094",1,TRUE,FALSE,FALSE,1,18,21,0,17,0,14,0,1,1,1,FALSE,-3,1,4,3,1,4,"first_month_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q323","100051549",1,TRUE,FALSE,FALSE,1,11,11,0,10,0,11,0,1,1,1,FALSE,0,1,0,0,1,0,"ex_quarter_ltm",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q323","10008086",1,TRUE,TRUE,FALSE,1,54,57,0,55,0,50,0,1,1,5,FALSE,-3,-1,4,3,1,4,"first_month_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q323","10012421",1,TRUE,TRUE,FALSE,1,19,13,0,13,0,14,0,1,3,9,FALSE,6,6,5,6,6,5,"current_month_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q323","1001367",1,TRUE,TRUE,FALSE,0,NA,2,0,2,0,2,0,1,1,1,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q323","10015683",1,TRUE,FALSE,FALSE,1,5,6,0,5,0,5,0,1,1,1,FALSE,-1,0,0,1,0,0,"first_month_ltm",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q323","10017420",1,TRUE,FALSE,FALSE,1,40,40,0,40,0,37,0,1,1,1,FALSE,0,0,3,0,0,3,"ex_quarter_ltm",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q323","1001819",1,TRUE,TRUE,FALSE,1,3,53,0,55,0,53,0,1,3,11,FALSE,-50,-52,-50,50,52,50,"ex_quarter_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q323","10018391",1,TRUE,FALSE,FALSE,1,3,3,0,3,0,2,0,1,1,1,FALSE,0,0,1,0,0,1,"ex_quarter_ltm",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q323","100202479",1,TRUE,TRUE,FALSE,1,15,17,0,15,0,15,0,1,1,4,FALSE,-2,0,0,2,0,0,"first_month_ltm",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q323","100358374",1,TRUE,TRUE,FALSE,1,1,1,0,1,0,1,0,1,1,1,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q323","10040649",1,TRUE,TRUE,FALSE,1,1,1,0,1,0,1,0,1,1,4,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q323","100497914",1,TRUE,TRUE,FALSE,0,NA,16,0,16,0,15,0,1,1,2,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q323","10052540",1,TRUE,TRUE,FALSE,1,24,27,0,24,0,24,0,1,1,1,TRUE,-3,0,0,3,0,0,"first_month_ltm",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q323","100657919",1,TRUE,FALSE,FALSE,0,NA,56,0,51,0,52,0,1,1,1,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q323","10078038",1,TRUE,FALSE,FALSE,0,NA,12,0,12,0,12,0,1,1,3,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q323","10087006",1,TRUE,TRUE,FALSE,1,7,7,0,7,0,6,0,1,1,5,TRUE,0,0,1,0,0,1,"ex_quarter_ltm",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q323","10106740",1,TRUE,FALSE,FALSE,1,4,4,0,4,0,4,0,1,1,1,TRUE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q323","10106994",1,TRUE,TRUE,FALSE,1,12,10,0,12,0,15,0,1,1,1,FALSE,2,0,-3,2,0,3,"first_month_ltm",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q323","1010743",1,TRUE,TRUE,FALSE,1,7,7,0,7,0,6,0,1,1,8,FALSE,0,0,1,0,0,1,"ex_quarter_ltm",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q323","10125456",1,TRUE,TRUE,FALSE,1,8,6,0,8,0,9,0,1,1,1,FALSE,2,0,-1,2,0,1,"first_month_ltm",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q323","101267763",1,TRUE,TRUE,FALSE,1,25,27,0,25,0,25,0,1,1,2,FALSE,-2,0,0,2,0,0,"first_month_ltm",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q323","1012691",1,TRUE,FALSE,FALSE,0,NA,26,0,25,0,26,0,1,1,1,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q323","101435219",2,TRUE,FALSE,FALSE,1,56,54,0,56,0,53,0,2,2,2,FALSE,2,0,3,2,0,3,"first_month_ltm",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"Q323","1014883",1,TRUE,FALSE,FALSE,1,2,1,0,2,0,2,0,1,1,1,TRUE,1,0,0,1,0,0,"first_month_ltm",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q323","101533618",1,TRUE,FALSE,FALSE,1,45,44,0,46,0,49,0,1,1,1,FALSE,1,-1,-4,1,1,4,"ex_quarter_ltm",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q323","10162189",1,TRUE,FALSE,FALSE,1,34,32,0,32,0,33,0,1,1,1,FALSE,2,2,1,2,2,1,"current_month_ltm",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q323","101772343",1,TRUE,FALSE,FALSE,1,4,2,0,2,0,2,0,1,2,2,FALSE,2,2,2,2,2,2,"ex_quarter_ltm",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q323","101776118",1,TRUE,FALSE,FALSE,1,59,48,0,57,0,66,0,2,3,3,FALSE,11,2,-7,11,2,7,"first_month_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"Q323","101883929",1,TRUE,FALSE,FALSE,1,32,33,0,32,0,32,0,1,1,1,FALSE,-1,0,0,1,0,0,"first_month_ltm",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q323","10194781",8,TRUE,FALSE,FALSE,1,235,213,0,209,0,209,0,10,10,10,FALSE,22,26,26,22,26,26,"ex_quarter_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"Q323","10196579",1,TRUE,TRUE,FALSE,0,NA,1,0,1,0,1,0,2,2,4,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,TRUE
"Q323","101971358",1,TRUE,FALSE,FALSE,1,11,12,0,11,0,9,0,1,1,1,FALSE,-1,0,2,1,0,2,"first_month_ltm",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q323","10197436",1,TRUE,FALSE,FALSE,1,47,45,0,46,0,46,0,1,1,1,FALSE,2,1,1,2,1,1,"first_month_ltm",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q323","10198498",1,TRUE,TRUE,FALSE,1,1,1,0,1,0,2,0,1,2,2,FALSE,0,0,-1,0,0,1,"ex_quarter_ltm",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q323","102015407",1,TRUE,TRUE,FALSE,0,NA,8,0,11,0,14,0,1,1,1,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q323","1020258",1,TRUE,TRUE,FALSE,1,7,9,0,7,0,7,0,1,1,2,FALSE,-2,0,0,2,0,0,"first_month_ltm",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q323","102080453",1,TRUE,TRUE,FALSE,0,NA,1,0,1,0,1,0,1,1,5,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q323","1021060",1,TRUE,FALSE,FALSE,1,34,34,0,32,0,34,0,1,1,1,FALSE,0,2,0,0,2,0,"ex_quarter_ltm",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q323","10212139",1,TRUE,FALSE,FALSE,1,62,2,0,3,0,4,0,1,2,2,FALSE,60,59,58,60,59,58,"current_month_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q323","10225447",1,TRUE,TRUE,FALSE,1,2,2,0,2,0,2,0,1,1,1,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q323","10234050",1,TRUE,TRUE,FALSE,0,NA,1,0,1,0,1,0,3,4,17,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,TRUE
"Q323","10239152",1,TRUE,TRUE,FALSE,1,3,2,0,3,0,2,0,1,1,1,FALSE,1,0,1,1,0,1,"first_month_ltm",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q323","102415020",1,TRUE,FALSE,FALSE,1,1,1,0,1,0,1,0,1,1,1,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q323","10243387",1,TRUE,FALSE,FALSE,1,28,26,0,28,0,29,0,2,2,8,FALSE,2,0,-1,2,0,1,"first_month_ltm",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"Q323","1024786",1,TRUE,TRUE,FALSE,0,NA,5,0,7,0,9,0,1,1,1,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q323","102498043",1,TRUE,FALSE,FALSE,0,NA,35,0,36,0,37,0,1,1,3,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q323","102526590",1,TRUE,TRUE,FALSE,1,1,1,0,1,0,1,0,1,1,1,TRUE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q323","10256663",1,TRUE,TRUE,FALSE,0,NA,30,0,31,0,32,0,1,1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q323","10259705",1,TRUE,TRUE,FALSE,1,19,8,0,9,0,9,0,1,2,5,FALSE,11,10,10,11,10,10,"first_month_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q323","102618751",3,TRUE,TRUE,FALSE,1,41,42,0,41,0,44,0,3,3,3,FALSE,-1,0,-3,1,0,3,"first_month_ltm",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
"Q323","10263251",1,TRUE,TRUE,FALSE,1,42,26,0,29,0,30,0,2,2,2,FALSE,16,13,12,16,13,12,"current_month_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"Q323","102648941",1,TRUE,FALSE,FALSE,0,NA,53,0,49,0,50,0,1,3,3,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q323","102731382",1,TRUE,FALSE,FALSE,1,2,3,0,2,0,1,0,2,2,2,FALSE,-1,0,1,1,0,1,"first_month_ltm",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
"Q323","102754726",1,TRUE,TRUE,FALSE,1,17,18,0,17,0,15,0,1,1,7,FALSE,-1,0,2,1,0,2,"first_month_ltm",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q323","1028541",1,TRUE,TRUE,FALSE,1,0,1,0,1,0,1,0,2,2,11,TRUE,-1,-1,-1,1,1,1,"ex_quarter_ltm",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
"Q323","10285950",1,TRUE,FALSE,FALSE,0,NA,2,0,2,0,2,0,1,1,1,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q323","102864916",1,TRUE,TRUE,FALSE,0,NA,13,0,17,0,23,0,1,1,2,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q323","103019971",1,TRUE,TRUE,FALSE,1,2,2,0,2,0,0,0,1,1,1,TRUE,0,0,2,0,0,2,"ex_quarter_ltm",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q323","10302140",1,TRUE,FALSE,FALSE,1,5,5,0,5,0,4,0,1,1,1,FALSE,0,0,1,0,0,1,"ex_quarter_ltm",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q323","103349564",1,TRUE,TRUE,FALSE,1,7,8,0,6,0,3,0,1,1,1,TRUE,-1,1,4,1,1,4,"ex_quarter_ltm",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q323","1033970",8,TRUE,FALSE,FALSE,1,104,210,0,219,0,238,0,8,8,9,FALSE,-106,-115,-134,106,115,134,"ex_quarter_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Q323","103555336",1,TRUE,FALSE,FALSE,1,6,12,0,14,0,14,0,1,4,4,FALSE,-6,-8,-8,6,8,8,"ex_quarter_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q323","10365281",1,TRUE,FALSE,FALSE,1,5,5,0,5,0,4,0,1,1,4,FALSE,0,0,1,0,0,1,"ex_quarter_ltm",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q323","10367782",1,TRUE,FALSE,FALSE,1,11,9,0,10,0,12,0,1,1,1,FALSE,2,1,-1,2,1,1,"first_month_ltm",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q323","103713745",1,TRUE,TRUE,FALSE,0,NA,37,0,35,0,32,0,1,1,2,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q323","103737324",1,TRUE,TRUE,FALSE,1,15,15,0,15,0,16,0,1,1,1,FALSE,0,0,-1,0,0,1,"ex_quarter_ltm",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q323","103738833",1,TRUE,FALSE,FALSE,1,9,10,0,9,0,10,0,1,1,2,FALSE,-1,0,-1,1,0,1,"first_month_ltm",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q323","10384087",1,TRUE,TRUE,FALSE,1,20,25,0,20,0,20,0,1,1,1,FALSE,-5,0,0,5,0,0,"first_month_ltm",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q323","103841276",4,TRUE,TRUE,FALSE,0,NA,72,0,71,0,74,0,4,4,17,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,FALSE
"Q323","103909781",1,TRUE,TRUE,FALSE,0,NA,15,0,12,0,11,0,1,1,1,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q323","10403367",1,TRUE,TRUE,FALSE,1,1,1,0,1,0,1,0,1,1,5,TRUE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q323","104060705",1,TRUE,TRUE,FALSE,1,1,1,0,1,0,1,0,1,1,1,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q323","104068811",1,TRUE,TRUE,FALSE,0,NA,12,0,12,0,12,0,1,1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q323","104151293",1,TRUE,FALSE,FALSE,1,22,22,0,22,0,22,0,1,1,1,TRUE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q323","10416292",1,TRUE,TRUE,FALSE,1,1,1,0,1,0,1,0,1,1,2,TRUE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q323","104188124",1,TRUE,FALSE,FALSE,1,2,2,0,2,0,2,0,1,1,1,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q323","104277076",2,TRUE,FALSE,FALSE,1,93,91,0,89,0,90,0,2,2,2,FALSE,2,4,3,2,4,3,"ex_quarter_ltm",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"Q323","10428997",1,TRUE,FALSE,FALSE,1,5,4,0,4,0,3,0,2,2,2,FALSE,1,1,2,1,1,2,"ex_quarter_ltm",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"Q323","10450748",1,TRUE,TRUE,FALSE,1,38,35,0,35,0,34,0,1,1,3,FALSE,3,3,4,3,3,4,"ex_quarter_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q323","10451389",1,TRUE,TRUE,FALSE,1,1,1,0,1,0,2,0,1,1,1,FALSE,0,0,-1,0,0,1,"ex_quarter_ltm",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q323","10457092",1,TRUE,FALSE,FALSE,1,4,4,0,4,0,4,0,1,3,3,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
